,F_Date,EPS,CFPS,PE_Ratio,Market_Cap,Ticker,Quarter,Quarter-Year
271,2007-06-30,1.9846153846153847,8.830769230769231,20.774806201550387,2679950000.0,SMG,2,2007
272,2007-03-31,1.2575757575757576,-4.984848484848484,35.759277108433736,2968020000.0,SMG,1,2007
273,2006-12-30,-0.8805970149253731,-3.283582089552239,-60.19779661016949,3551670000.0,SMG,4,2006
274,2006-09-30,1.9701492537313432,8.671641791044776,25.277272727272727,3336600000.0,SMG,3,2006
275,2006-07-01,1.9850746268656716,8.238805970149254,19.762481203007518,2628410000.0,SMG,3,2006
276,2006-04-01,1.4029850746268657,-5.014925373134329,31.204893617021277,2933260000.0,SMG,2,2006
277,2005-12-31,-0.7647058823529411,-3.6470588235294117,-64.78307692307693,3368720000.0,SMG,4,2005
278,2005-09-30,3.0303030303030303,15.606060606060606,14.4375,1443750000.0,SMG,3,2005
279,2005-07-02,2.696969696969697,14.393939393939394,14.397640449438203,1281390000.0,SMG,3,2005
280,2005-04-02,0.6060606060606061,-15.636363636363637,60.01049999999999,1200210000.0,SMG,2,2005
281,2020-03-31,-0.5324074074074074,-0.08333333333333333,-77.02747826086956,8858160000.0,TAP,1,2020
282,2019-12-31,0.7685185185185185,2.8194444444444446,73.20578313253012,12152160000.0,TAP,4,2019
283,2019-09-30,-1.8421052631578947,1.4469067405355494,-28.771428571428572,11479800000.0,TAP,3,2019
284,2019-06-30,1.520775623268698,3.7580794090489382,37.42826958105647,12328872000.0,TAP,2,2019
285,2019-03-31,0.6993071593533488,-1.369515011547344,91.79085204755614,13897135000.0,TAP,1,2019
286,2018-12-31,0.35185185185185186,1.7555555555555555,185.67473684210526,14111280000.0,TAP,4,2018
287,2018-09-30,1.5669291338582678,1.6382584529874942,37.149095477386936,12567539000.0,TAP,3,2018
288,2018-06-30,1.9643353404353867,3.8897637795275593,33.99114124027352,14415643000.0,TAP,2,2018
289,2018-03-31,1.288693234476367,0.4953660797034291,55.280805465659824,15373591999.999998,TAP,1,2018
290,2017-12-31,2.83008356545961,2.726555246053853,29.49736220472441,17981592000.0,TAP,4,2017
291,2017-09-30,1.2999071494893222,0.9976787372330548,60.735107142857146,17005830000.0,TAP,3,2017
292,2017-06-30,1.501625638643753,3.5429633070134696,59.34235385091246,19185383000.0,TAP,2,2017
293,2017-03-31,0.9362790697674419,-1.3874418604651162,102.41604570293094,20616350000.0,TAP,1,2017
294,2016-12-31,6.784905660377358,1.6216981132075472,14.070939933259178,20239640000.0,TAP,4,2016
295,2016-09-30,0.9777356702984368,1.414021790620559,106.86937499999999,22057839000.0,TAP,3,2016
296,2016-06-30,0.8236137667304015,1.4689292543021033,124.0387231572838,21371872000.0,TAP,2,2016
297,2016-03-31,0.7799607072691552,-0.8079567779960707,122.60874055415616,19470268000.0,TAP,1,2016
298,2015-12-31,0.1770102536427415,0.9077172153264975,511.1568292682927,16765944000.0,TAP,4,2015
299,2015-09-30,0.08948787061994609,1.0506738544474394,984.4909638554216,16342549999.999998,TAP,3,2015
300,2015-06-30,1.232508073196986,1.8008611410118407,56.85155458515283,13019005999.999998,TAP,2,2015
301,2015-03-31,0.4364908503767492,-1.4870828848223896,168.41131935881629,13658158000.0,TAP,1,2015
302,2014-12-31,0.5089237425635479,0.813953488372093,149.19720510095644,14039457000.000002,TAP,4,2014
303,2014-09-30,-0.17866811044937736,2.2360584731997832,-408.13103030303034,13468324000.0,TAP,3,2014
304,2014-06-30,1.5766937669376693,1.9794037940379403,43.825885183912,12748949999.999998,TAP,2,2014
305,2014-03-31,0.8865979381443299,0.4579489962018448,67.64058139534885,11052471000.0,TAP,1,2014
306,2013-12-31,0.7185792349726776,0.34153005464480873,74.8838783269962,9847230000.0,TAP,4,2013
307,2013-09-28,0.6666666666666666,2.0279146141215105,81.81,9964458000.0,TAP,3,2013
308,2013-06-29,1.5271530444322545,2.1459133296763575,32.655535201149426,9091301000.0,TAP,2,2013
309,2013-03-30,0.19592735277930656,0.27572922399559713,262.9035674157303,9359367000.0,TAP,1,2013
310,2012-12-29,0.33185840707964603,0.3584070796460177,136.02186666666665,8161312000.0,TAP,4,2012
311,2012-09-29,1.0979524073049254,2.1062534587714445,39.58277217741935,7853222000.0,TAP,3,2012
312,2012-06-30,0.5819490586932448,1.6578073089700998,73.18509990485252,7691754000.000001,TAP,2,2012
313,2012-03-31,0.44093178036605657,0.0920687742651137,94.30030188679245,7496874000.0,TAP,1,2012
314,2011-12-31,0.9367225527312061,0.8415359653866955,45.41366050808314,7865646000.0,TAP,4,2011
315,2011-09-24,1.0595813204508857,1.4911433172302737,39.44954407294832,7787339999.999999,TAP,3,2011
316,2011-06-25,1.1914438502673796,1.0085561497326203,38.60022441651706,8600130000.0,TAP,2,2011
317,2011-03-26,0.4435527019796683,0.057249866238630286,108.19458383594693,8969331000.0,TAP,1,2011
318,2010-12-25,0.5906401291016675,-0.4109736417428725,82.06350637522769,9010573000.0,TAP,4,2010
319,2010-09-25,1.379106085083468,1.6370490037695207,35.17495900039047,9008307000.0,TAP,3,2010
320,2010-06-26,1.2780172413793103,1.5150862068965518,36.36883642495784,8626688000.0,TAP,2,2010
321,2010-03-27,0.5638814016172506,0.33962264150943394,78.04832695984703,8163855000.0,TAP,1,2010
322,2009-12-26,1.2119565217391304,0.8586956521739131,35.31479820627803,7875199999.999999,TAP,4,2009
323,2009-09-26,1.2826086956521738,1.7065217391304348,39.33389830508475,9282800000.0,TAP,3,2009
324,2009-06-28,1.0217391304347827,1.891304347826087,43.50425531914893,8178800000.000001,TAP,2,2009
325,2009-03-29,0.41530054644808745,0.02185792349726776,87.76776315789473,6670350000.000001,TAP,1,2009
326,2008-12-28,0.532967032967033,0.08791208791208792,78.1661855670103,7582119999.999999,TAP,4,2008
327,2008-09-28,0.9505494505494505,1.2912087912087913,40.860578034682085,7068880000.000001,TAP,3,2008
328,2008-06-29,0.44751381215469616,1.580110497237569,123.97382716049381,10041880000.0,TAP,2,2008
329,2008-03-30,0.20441988950276244,-0.6961325966850829,264.60243243243247,9790290000.0,TAP,1,2008
330,2007-12-30,2.099908286279688,1.664918181573263,21.4533178874269,7777256800.549999,TAP,4,2007
331,2007-09-30,-0.28028825253865103,1.562744529778293,-201.93497047185383,10155511600.0,TAP,3,2007
332,2007-07-01,2.100157827207594,2.508021936846408,21.17459908197856,3916517370.0,TAP,3,2007
333,2007-04-01,0.05003917294001431,-1.9605659070522647,942.6614635806671,4154309070.0,TAP,2,2007
334,2006-12-31,1.1529221797567464,1.701822659526271,35.058740919120986,3479474860.0,TAP,4,2006
335,2006-09-24,3.046373337367484,7.991644653392759,11.23302898572869,2940627260.0,TAP,3,2006
336,2005-12-25,1.6994823873153406,-2.627016611463043,18.60566501659948,2510722860.0,TAP,4,2005
337,2005-09-25,,,,,TAP,3,2005
338,2005-06-26,0.4813963806928026,-0.4765949355053402,64.60372625827051,1962596600.0,TAP,2,2005
339,2005-03-27,-0.8197318796944822,-1.5101892054638228,-47.18616044848251,2440940080.0,TAP,1,2005
340,2004-12-26,4.202777254500928,-8.189698323420975,8.715665328390035,1361134170.0,TAP,4,2004
341,2004-09-26,1.0916307857911733,4.030409041980624,30.990331566621467,1257122800.0,TAP,3,2004
342,2004-06-27,1.8082884822389667,3.2635360602798706,19.001392940055954,1276817600.0,TAP,2,2004
343,2004-03-28,0.1320096006982326,0.9076478289330133,252.330132231405,1221277840.0,TAP,1,2004
344,2003-12-28,0.9929275138972976,5.564973306180858,28.290081206174996,1020734420.0,TAP,4,2003
345,2003-09-28,1.6910667584308328,4.966662078458362,16.315145373445333,1002206750.0,TAP,3,2003
346,2003-06-29,,,,,TAP,2,2003
347,2003-03-30,0.022302158273381296,1.0409518539014941,1181.0516129032258,951927600.0,TAP,1,2003
348,2002-12-29,3.183010514665191,1.8080520199225236,9.685798981170784,1114196200.0,TAP,4,2002
349,2020-03-31,0.8353067814854682,1.6560818083961248,46.98872422680412,72926500000.0,MO,1,2020
350,2019-12-31,-0.9705724986623863,1.3253076511503479,-49.45534729878721,89712000000.0,MO,4,2019
351,2019-09-30,-1.390700160342063,1.4970603955104222,-33.04810146041507,85991160000.0,MO,3,2019
352,2019-06-30,1.0662393162393162,0.03311965811965812,45.48697394789579,90792000000.0,MO,2,2019
353,2019-03-31,0.5976520811099253,1.2011739594450372,90.90573214285715,101814420000.0,MO,1,2019
354,2018-12-31,0.6624271330153683,0.9109697933227345,72.15888,90198600000.0,MO,4,2018
355,2018-09-30,1.0274986779481756,1.4045478582760444,64.10713844570252,124560170000.00002,MO,3,2018
356,2018-06-30,0.9899736147757255,0.529287598944591,59.041977611940304,110762750000.0,MO,2,2018
357,2018-03-31,0.9973670352817272,1.4612954186413902,56.25812565997888,106552890000.0,MO,1,2018
358,2017-12-31,2.5851119208745446,0.36907860489328476,27.0085018123238,134124219999.99998,MO,4,2017
359,2017-09-30,0.9683445770627919,1.1193565127140632,66.14381028938907,123424350000.0,MO,3,2017
360,2017-06-30,1.0289705121572685,-0.4009311950336265,65.0553142282554,129395020000.0,MO,2,2017
361,2017-03-31,0.7225373904074265,1.3574007220216606,99.3443397573162,139181420000.0,MO,1,2017
362,2016-12-31,5.264344262295082,0.11782786885245902,13.543947061113274,139177600000.0,MO,4,2016
363,2016-09-30,0.5593654042988742,1.2236438075742067,117.77632204940528,128729519999.99998,MO,3,2016
364,2016-06-30,0.8455242966751918,-0.8603580562659846,80.0686630369026,132353500000.0,MO,2,2016
365,2016-03-31,0.6221881390593047,1.3614519427402862,100.78944946589975,122660760000.0,MO,1,2016
366,2015-12-31,0.6359000509943906,0.842937276899541,96.10000801924619,119836710000.0,MO,4,2015
367,2015-09-30,0.7787971457696228,1.4169215086646278,77.64537958115184,118642140000.0,MO,3,2015
368,2015-06-30,0.7372708757637475,-0.6629327902240326,73.51436464088398,106448800000.0,MO,2,2015
369,2015-03-31,0.5178026449643948,1.2461851475076298,96.65844793713161,98398300000.0,MO,1,2015
370,2014-12-31,0.6248736097067745,0.7866531850353893,84.97718446601942,105031800000.0,MO,4,2014
371,2014-09-30,0.7051993942453306,1.13326602725896,67.35683607730851,94097500000.0,MO,3,2014
372,2014-06-30,0.6364094805849723,-0.7054967221381745,64.6124881141046,81540960000.0,MO,2,2014
373,2014-03-31,0.5916414904330313,1.0563947633434039,67.79443404255318,79658460000.0,MO,1,2014
374,2013-12-31,0.24412206103051526,0.6793396698349174,144.80461065573772,70664650000.0,MO,4,2013
375,2013-09-30,0.6976511744127936,1.1779110444777612,53.12110315186247,74157060000.0,MO,3,2013
376,2013-06-30,0.6320519221168248,-0.6235646530204693,56.26120063191153,71226680000.0,MO,2,2013
377,2013-03-31,0.691462805791313,0.8876684972541188,52.80110469314079,73129530000.0,MO,1,2013
378,2012-12-31,0.5449604743083004,0.857707509881423,61.83934723481415,68208800000.00001,MO,4,2012
379,2012-09-30,0.3239644970414201,1.0685404339250493,98.03543378995434,64409280000.0,MO,3,2012
380,2012-06-30,0.712807881773399,-0.958128078817734,50.72895646164478,73404800000.0,MO,2,2012
381,2012-03-31,0.4783677482792527,0.8952802359882006,67.33313463514902,65515140000.0,MO,1,2012
382,2011-12-31,0.4050387596899225,0.4937015503875969,70.09205741626795,58596960000.0,MO,4,2011
383,2011-09-30,0.5663930468372766,0.9898599710284887,48.658789428815005,57076760000.0,MO,3,2011
384,2011-06-30,0.21346153846153845,-0.7740384615384616,123.20720720720722,54704000000.0,MO,2,2011
385,2011-03-31,0.44961612284069097,0.9832053742802304,59.6953681963714,55934560000.0,MO,1,2011
386,2010-12-31,0.44246509388541166,0.4780934039480019,53.766953210010875,49411830000.0,MO,4,2010
387,2010-09-30,0.5447976878612717,0.6666666666666666,46.6595225464191,52771920000.0,MO,3,2010
388,2010-06-30,502168.6746987952,-858313.2530120482,4.412859884836852e-05,45982.0,MO,2,2010
389,2010-03-31,,,,,MO,1,2010
390,2009-12-31,0.0,1.6646253024439364,,41077099993.38,MO,4,2009
391,2009-09-30,0.4264302982153796,-0.06526994360439484,42.46883975128118,37457516660.63,MO,3,2009
392,2009-06-30,0.4865437502159038,-0.9182250004074624,36.337944927161224,36737662321.36,MO,2,2009
393,2009-03-31,0.28000000007606113,0.9712054332010066,58.32142855558573,34351321419.239998,MO,1,2009
394,2008-12-31,0.3274142395383591,0.46918122985393723,50.517045389720174,34301073819.62,MO,4,2008
395,2008-09-30,0.41713811713692994,1.293272501573319,45.93202877623991,39823068949.0,MO,3,2008
396,2008-06-30,0.44572538870496187,-1.1411528500070045,48.68468467333334,45276756746.2,MO,2,2008
397,2008-03-31,0.29000000004250814,0.9139250815671878,68.96551723127035,42344827580.0,MO,1,2008
398,2007-12-31,1.048471537850123,0.9922859708171481,72.96335402376513,156579357735.0,MO,4,2007
399,2007-09-30,1.2622661552452719,1.5507701387297366,57.642359891889804,148544361441.40002,MO,3,2007
400,2007-06-30,1.0426374672870709,2.7706760295629485,63.09000209934783,133498444442.22,MO,2,2007
401,2007-03-31,1.0100000003148681,-0.3221342926663728,68.23762374110312,142275445500.2,MO,1,2007
402,2006-12-31,1.402537546752646,1.1543635622413082,62.41544135676442,185186614505.52002,MO,4,2006
403,2006-09-30,1.3757300937106238,1.8959839450282963,59.386648859034906,173527787966.1,MO,3,2006
404,2006-06-30,1.2967804960820721,3.6832528604615566,62.223329425285556,171051932590.11,MO,2,2006
405,2006-03-31,1.6700000006356075,-0.32533690455010006,43.80838321685932,155388335270.19998,MO,1,2006
406,2005-12-31,1.1155079969451878,1.478298049728898,66.25680873862143,155239702874.59,MO,4,2005
407,2005-09-30,1.3912615057906021,1.380746990803521,53.986974905424255,157156083949.69,MO,3,2005
408,2005-06-30,1.4148732701287337,2.653305770849727,47.32579335102399,140037022525.68,MO,2,2005
409,2005-03-31,1.25,-0.2318548387096774,51.992,135387167999.99998,MO,1,2005
410,2004-12-31,0.9677303467401066,1.0143913780244111,65.3074487256655,130027130412.8,MO,4,2004
411,2004-09-30,1.2576943665539535,2.16714171044656,38.53082377460194,99216871219.6,MO,3,2004
412,2004-06-30,1.2797386693460797,1.9644181306189634,37.19509392048193,98790169452.8,MO,2,2004
413,2004-03-31,1.070000000410437,0.1379259590181161,51.75700932594113,116039214908.76001,MO,1,2004
414,2003-12-31,1.027157873210243,0.9052596527464699,54.12021019345446,117657336960.57,MO,4,2003
415,2003-09-30,1.2128029591115668,2.241490249070346,38.44812518775399,98773233607.34001,MO,3,2003
416,2003-06-30,1.1929469792147394,0.9272749693110641,33.53040889238021,85368421040.0,MO,2,2003
417,2003-03-31,1.0800000000744827,1.0115689655870048,28.481481479517242,66077037032.48,MO,1,2003
418,2019-12-31,,,,,BUD,4,2019
419,2019-06-30,0.0,0.0,,159462600000.0,BUD,2,2019
420,2019-03-31,0.0,0.0,,133676759999.99998,BUD,1,2019
421,2019-03-01,,,,,BUD,1,2019
422,2018-12-31,,,,,BUD,4,2018
423,2018-09-30,,,,,BUD,3,2018
424,2018-06-30,,,,,BUD,2,2018
425,2017-12-31,,,,,BUD,4,2017
426,2017-07-27,,,,,BUD,3,2017
427,2016-12-31,0.0,0.010086532602071907,,171468090000000.0,BUD,4,2016
