,EPS,Ticker,Quarter-Year,CFPS,PE_Ratio,Market_Cap,ROE,Price_Sales_Ratio,Payout_Ratio,Debt_Equity_Ratio,Quarter,Final_Rating
175,-2.8711824128106467,YCBD,2019,-0.19585671987762351,2.2725534381411316,29383577.360000007,0.2328670384082769,2.8954369370203845,0.005161270164039357,0.8333732858609656,4.0,0
176,-2.8711824128106467,YCBD,2019,1.3206938440554885,5.508610512948583,65467324.02,0.3160448105711352,7.538120362461735,0.0,1.5135135149509689,3.0,0
177,-2.8711824128106467,YCBD,2019,-0.3325298021290697,-0.0022575452848833076,65926997.88,-1150.8490080567826,8.195455520505359,0.0,2.9766724458133083,2.0,0
178,-2.8711824128106467,YCBD,2019,-0.33557936841505376,-0.0018426826986211867,61451435.52,2270.185595682706,10.831594153085186,0.0,-7.45579271478453,1.0,0
179,0.0081153156466964,YCBD,2018,-0.12462259871719375,-0.0669965272898228,46243616.0,-41.10427646715426,37.02362313155008,0.0,4.7429234160785585,4.0,1
180,0.0081153156466964,YCBD,2018,-0.09735963580399667,-0.03226995611863413,28415503.48,-69.8455793018948,19.555804788145192,0.0,0.1911948926258943,3.0,1
181,0.0081153156466964,YCBD,2018,-0.17384785057318858,44.154826838295136,24958604.18,0.040916929769496437,7.8033947853774475,0.0,0.1922354166135828,2.0,1
182,0.0081153156466964,YCBD,2018,-0.2832266393186243,22.38621729603389,36778764.12000001,0.11603669961148767,11.937630154727016,0.0,0.11246869752314914,1.0,1
183,3.7621073077199183,CRON,2019,-0.5449141716479448,1.9776150416371627,2306899811.76,0.6666194254130133,97.13262365305263,0.0,0.19461815447089886,4.0,1
184,-0.12858143053938823,CRON,2018,,,,,,,,,0
185,0.016677758056406138,CRON,2017,,,,,,,,,1
186,-0.00796729509751941,CRON,2016,,,,,,,,,0
187,-0.024272027557995585,GWPH,2019,-0.07356962161580279,-1680.7940030465809,41929087200.0,-0.0343592724307677,384.40250100847123,0.0,0.21516209984656365,4.0,0
188,-0.024272027557995585,GWPH,2019,-0.06794492655257672,3106.05554341684,49470146640.0,0.022131437980699085,543.8012843653472,0.0,0.17813535652500154,3.0,0
189,-0.024272027557995585,GWPH,2019,-0.11523129868168383,762.7251191252444,60825802800.000015,0.1094098988601878,844.3571837085982,0.0,0.15624399773903405,2.0,0
190,-0.024272027557995585,GWPH,2019,-191.0860060082796,-1.2506937545941197,62614732.13,-0.07825813743006804,1.5954017410247918,0.0,0.17167894530340191,1.0,0
191,-8.5,GWPH,2018,-0.4560702829284654,-109.24571876332834,44056176480.0,-0.9713772313740036,-553.8940202919323,0.031755356133268534,0.18155935436784465,3.0,0
192,-0.8839029035503809,GWPH,2018,-0.4560702829284654,-109.24571876332834,44056176480.0,-0.9713772313740036,-553.8940202919323,0.031755356133268534,0.18155935436784465,3.0,0
193,-8.5,GWPH,2017,,,,,,,,,0
194,-8.5,GWPH,2016,,,,,,,,,0
195,-8.5,GWPH,2015,,,,,,,,,0
196,-8.5,GWPH,2014,,,,,,,,,0
197,-8.5,GWPH,2013,,,,,,,,,0
198,8.300900900900901,SMG,2019,5.241441441441441,-94.30215517241379,5469525000.0,-0.08070126617503827,10.989602169981918,-0.5586206896551724,3.214136635592041,3.0,1
199,8.300900900900901,SMG,2019,8.312274368231048,28.08453148239961,5664650000.0,0.2519990004997501,4.8403400837392105,0.15121467526028756,3.3320839580209896,2.0,1
200,8.300900900900901,SMG,2019,-5.7924187725631775,11.768832282471626,4666342000.0,0.6424173687621516,3.921625346667788,0.07868852459016394,5.410401814646792,1.0,1
201,1.1334519572953736,SMG,2018,-4.450271247739602,-48.587,3838373000.0,-0.3181635118807893,12.876125461254613,-0.3848101265822785,11.989126057188885,4.0,1
202,1.1334519572953736,SMG,2018,5.665480427046263,-25.955224489795924,3815418000.0,-0.4145516074450085,8.79331182300069,-0.20680272108843534,7.613931190073322,3.0,1
203,1.1334519572953736,SMG,2018,8.350442477876106,52.728795180722884,4376490000.0,0.15767477203647418,4.40025135732958,0.3530120481927711,5.7703267477203655,2.0,1
204,1.1334519572953736,SMG,2018,-5.017543859649122,31.995030221625253,4764060000.0,0.3033822330888345,4.701065719360568,0.20013431833445267,6.285044824775876,1.0,1
205,3.675084175084175,SMG,2017,-3.9913194444444446,-293.952,6172992000.0,-0.041766109785202864,27.869038374717828,-1.4523809523809523,4.789180588703261,4.0,1
206,3.675084175084175,SMG,2017,4.107744107744108,-172.62688235294118,5869314000.0,-0.052404438964241684,51.53041264266901,-0.9088235294117648,3.233970406905056,3.0,1
207,3.675084175084175,SMG,2017,9.564489112227808,37.70133552631579,5730603000.0,0.208105147864184,5.3164514333426105,0.19407894736842105,3.5831051478641838,3.0,1
208,3.675084175084175,SMG,2017,-8.843333333333334,58.37675350701403,5826000000.0,0.1470025040506702,4.017099910363373,0.6002004008016032,4.653851819119163,2.0,1
209,5.160392798690671,SMG,2016,-3.757920925088959,-83.12721012924962,5428206821.440001,-0.11262504311831666,26.172646197878493,-0.4594180704441042,4.1738530527768205,4.0,1
210,5.160392798690671,SMG,2016,3.9885433715220953,-199.75174074074073,5393297000.0,-0.037751677852348994,13.406157096694008,-1.1185185185185185,2.9272930648769573,3.0,1
211,5.160392798690671,SMG,2016,9.585644371941273,21.370061061531235,4549686000.0,0.2619018329437815,4.576688461925361,0.1348050728041334,3.009964325255259,3.0,1
212,5.160392798690671,SMG,2016,-4.8452768729641695,21.138183547313364,4445360000.0,0.3113710393840687,3.723082077051927,0.1369472182596291,4.456914421083802,2.0,1
213,5.160392798690671,SMG,2016,-5.767479674796747,-52.032037037037036,4214595000.0,-0.15764889061891788,17.153418803418802,-0.3567901234567901,4.308291163876995,1.0,1
214,2.6153846153846154,SMG,2015,-1.6006546644844517,-161.69503999999998,4042376000.0,-0.04027710649266957,8.365844370860929,-1.156,3.0715321411309815,3.0,1
215,2.6153846153846154,SMG,2015,10.814754098360655,27.02473763118441,3605100000.0,0.19617647058823529,2.9676489957194603,0.20689655172413796,3.438382352941177,2.0,1
216,2.6153846153846154,SMG,2015,-6.489326765188833,32.21443820224719,4013919000.0,0.2240604207876281,3.641403429193504,0.21990369181380415,4.41233591080741,1.0,1
217,2.7029220779220777,SMG,2014,-4.629934210526316,-53.445698630136995,3901536000.0,-0.16338406445837064,18.04595744680851,-0.3753424657534247,4.069829901521934,4.0,1
218,2.7029220779220777,SMG,2014,3.043831168831169,-240.69173333333333,3610376000.0,-0.02709048221058335,7.947118644067796,-9.966666666666667,2.717355968936247,3.0,1
219,2.7029220779220777,SMG,2014,10.26580226904376,27.453204601479047,3341055000.0,0.16114936440677965,2.992704227875313,0.22021364009860311,2.3188559322033897,2.0,1
220,2.7029220779220777,SMG,2014,-7.161290322580645,29.795541401273884,3742320000.0,0.18588130827290214,3.4838205175944887,0.21656050955414013,3.5452123723545954,1.0,1
221,2.6110210696920584,SMG,2013,-3.600644122383253,-56.83583076923079,3694329000.0,-0.10461934653146628,18.810229124236255,-0.42,2.4756156446161275,4.0,1
222,2.6110210696920584,SMG,2013,2.9416531604538085,-189.9710526315789,3609450000.0,-0.026741731175228708,8.147742663656885,-1.4263157894736842,1.726530612244898,3.0,1
223,2.6110210696920584,SMG,2013,11.025931928687196,20.812300944669367,3084383000.0,0.19978430843893236,2.6865107569027087,0.13562753036437247,2.1845510919385283,2.0,1
224,2.6110210696920584,SMG,2013,-6.28130081300813,27.85335,2785335000.0,0.16477179106936893,2.7317918791683016,0.207,3.773274015488549,1.0,1
225,1.7459016393442623,SMG,2012,-3.1530944625407167,-40.94263636363636,2702214000.0,-0.12845465161541456,13.130291545189507,-0.3015151515151515,3.1418840015570266,4.0,1
226,1.7459016393442623,SMG,2012,0.12950819672131147,-63.882250000000006,2555290000.0,-0.06645622196378136,6.738633966244726,-0.4975,2.446419671041701,3.0,1
227,1.7459016393442623,SMG,2012,11.839344262295082,25.80568060021436,2407670000.0,0.1384272997032641,2.266682357371493,0.19614147909967847,2.537240356083086,2.0,1
228,1.7459016393442623,SMG,2012,-7.072607260726072,24.964150943396223,3175440000.0,0.21570289977954893,2.7059565402641668,0.14386792452830188,4.205528234695608,1.0,1
229,2.5950540958268933,SMG,2011,-3.571428571428572,-39.77687671232877,2903712000.0,-0.15725980180956484,13.748636363636365,-0.2589041095890411,3.6624299870745367,4.0,1
230,2.5950540958268933,SMG,2011,1.7959814528593507,19.355760479041923,3232412000.0,0.29832082886745265,7.7478715244487075,0.11077844311377244,2.6659521257592003,3.0,1
231,2.5950540958268933,SMG,2011,-1.0182926829268293,14.922295526434706,3302304000.0,0.2880385266172068,1.3654347736200123,0.22322638951649346,2.2893401015228427,3.0,1
232,-8.5,SMG,2010,-0.00709090909090909,18.30375,3221460000.0,0.12634601579325194,2.600048426150121,0.045454545454545456,0.4005743000717875,3.0,0
233,-8.5,SMG,2010,-6.863636363636362,27.753846153846155,3247200000.0,0.07321652065081352,2.278736842105263,0.06837606837606837,0.5782227784730913,2.0,0
234,2.360000017275817,SMG,2009,10.118692884528992,-175.56101566399997,2633415234.96,-0.025684931506849317,4.517007264082332,3.8666666666666663,2.7996575342465757,3.0,1
235,2.360000017275817,SMG,2009,9.59375,17.439999999999998,2581120000.0,0.24584717607973425,2.0165,0.054054054054054064,3.5,2.0,1
236,2.360000017275817,SMG,2009,-7.15625,31.285194805194806,2408960000.0,0.16997792494481234,2.509333333333333,0.11688311688311688,5.549668874172187,1.0,1
237,-0.17000000119,SMG,2008,-2.796875,-37.95087719298245,2163200000.0,-0.15489130434782608,6.8025157232704405,-0.14035087719298245,5.146739130434782,4.0,0
238,-0.17000000119,SMG,2008,9.894000069258,-44.99108702909091,1484705871.9599998,-0.07568807339449543,2.729238735220588,1.6969696969696968,3.942660550458716,3.0,0
239,-0.17000000119,SMG,2008,8.46875,57.39636363636364,1262720000.0,0.04408817635270541,1.0783262169086252,0.3636363636363637,4.476953907815632,2.0,0
240,-0.17000000119,SMG,2008,-6.015625,37.4680701754386,2135680000.0,0.1223175965665236,2.229311064718163,0.14035087719298245,5.802575107296138,1.0,0
241,1.7400000197097347,SMG,2007,-3.046875,-39.02857142857143,2185600000.0,-0.1342925659472422,7.096103896103896,-0.14285714285714285,4.774580335731415,4.0,1
242,1.7400000197097347,SMG,2007,9.023362934069953,-73.076579632,2923063185.28,-0.08350730688935283,5.74275674907662,26.975,3.751565762004176,3.0,1
243,1.7400000197097347,SMG,2007,8.83076923076923,20.774806201550387,2679950000.0,0.2549407114624506,2.4407559198542796,0.062015503875968984,4.173913043478262,2.0,1
244,1.7400000197097347,SMG,2007,-4.9848484848484835,35.759277108433736,2968020000.0,0.2219251336898396,2.9889425981873115,6.265060240963856,7.133689839572193,1.0,1
245,1.9701492537313432,SMG,2006,-3.2835820895522385,-60.1977966101695,3551670000.0,-0.047542304593070114,13.105793357933582,-0.13559322033898305,0.16116035455278002,4.0,1
246,1.9701492537313432,SMG,2006,8.238805970149254,19.762481203007518,2628410000.0,0.09925373134328358,2.508024809160305,0.06766917293233082,0.15,3.0,1
247,1.9701492537313432,SMG,2006,-5.0149253731343295,31.20489361702128,2933260000.0,0.07636068237205522,3.2304625550660795,0.0851063829787234,0.16328188464662874,2.0,1
248,3.0303030303030303,SMG,2005,-3.647058823529412,-64.78307692307692,3368720000.0,-0.04421768707482993,13.528995983935745,-0.15384615384615385,0.17006802721088435,4.0,1
249,3.0303030303030303,SMG,2005,14.393939393939394,14.397640449438205,1281390000.0,0.04204062352385452,1.4065751920965972,0.0,0.5196032120925839,3.0,1
250,3.0303030303030303,SMG,2005,-15.636363636363635,60.01049999999999,1200210000.0,0.009363295880149813,1.1641222114451988,0.0,0.5702247191011236,2.0,1
251,1.1388888888888888,TAP,2019,2.8194444444444446,73.20578313253013,12152160000.0,0.01237144134744373,4.888238133547868,-1.8072289156626504,0.6014309136980176,4.0,1
252,1.1388888888888888,TAP,2019,1.4469067405355494,-28.771428571428572,11479800000.0,-0.030313620616300982,3.2818181818181817,-0.30952380952380953,1.184373670455236,3.0,1
253,1.1388888888888888,TAP,2019,3.758079409048938,37.42826958105647,12328872000.0,0.02369886469919565,3.4057657458563533,0.26927747419550696,1.1627983941752882,2.0,1
254,1.1388888888888888,TAP,2019,-1.369515011547344,91.79085204755613,13897135000.0,0.011093769463556894,4.963085246955465,0.5858652575957728,1.185311380273021,1.0,1
255,5.168981481481482,TAP,2018,1.7555555555555555,185.6747368421053,14111280000.0,0.005626545449161201,4.665811400608384,1.1657894736842105,1.2291336600678149,4.0,1
256,5.168981481481482,TAP,2018,1.6382584529874942,37.149095477386936,12567539000.0,0.024401151174616456,3.4668116741607133,0.2618977239136861,1.197784205249529,3.0,1
257,5.168981481481482,TAP,2018,3.8897637795275593,33.99114124027352,14415643000.0,0.031237570525757555,3.3086167087445486,0.20867719877387408,1.2509980407465786,2.0,1
258,5.168981481481482,TAP,2018,0.4953660797034291,55.28080546565982,15373591999.999996,0.02068288474553581,6.593863178211452,0.3182308522114347,1.2448850578986903,1.0,1
259,6.5654596100278555,TAP,2017,2.726555246053853,29.49736220472441,17981592000.0,0.04609068432871368,6.970690029461932,0.1451771653543307,1.2869099734615643,4.0,1
260,6.5654596100278555,TAP,2017,0.9976787372330548,60.73510714285714,17005830000.0,0.02242116558030781,5.898248473917871,0.31535714285714284,1.4565349690107459,3.0,1
261,6.5654596100278555,TAP,2017,3.5429633070134696,59.34235385091246,19185383000.0,0.02672806488148877,6.206250768285187,0.2731209403031241,1.4899842095255418,2.0,1
262,6.5654596100278555,TAP,2017,-1.3874418604651162,102.41604570293094,20616350000.0,0.01735599182638835,8.419304120553763,0.43864878291107795,1.5471750170283576,1.0,1
263,9.320283018867924,TAP,2016,1.6216981132075472,14.070939933259178,20239640000.0,0.1259688055557988,5.051827076677316,0.06138765294771969,1.5696007426414569,4.0,1
264,9.320283018867924,TAP,2016,1.4140217906205592,106.869375,22057839000.0,0.02080750037804325,23.277584423807514,0.4268410852713178,1.2376934321286357,3.0,1
265,9.320283018867924,TAP,2016,1.4689292543021033,124.0387231572838,21371872000.0,0.01748830222384621,21.670930845670252,0.5118978525827046,0.5551901586431595,2.0,1
266,9.320283018867924,TAP,2016,-0.8079567779960707,122.60874055415616,19470268000.0,0.016042348567503133,29.626092513694463,0.5560453400503779,0.5365801915383683,1.0,1
267,1.9400971397733406,TAP,2015,0.9077172153264976,511.1568292682927,16765944000.0,0.004657106346727247,6.973316141912407,2.2957317073170733,0.7430498367173081,4.0,1
268,1.9400971397733406,TAP,2015,1.0506738544474394,984.4909638554216,16342549999.999996,0.002289560431982125,16.063052879889913,4.566265060240964,0.7441071403941906,3.0,1
269,1.9400971397733406,TAP,2015,1.8008611410118407,56.851554585152826,13019005999.999998,0.030103455981911637,12.945218255941136,0.3323144104803493,0.7611441942395921,2.0,1
270,1.9400971397733406,TAP,2015,-1.4870828848223896,168.41131935881629,13658158000.0,0.011169106609191444,19.51165428571429,0.939580764488286,0.7837104570932779,1.0,1
271,2.7798810167658194,TAP,2014,0.813953488372093,149.19720510095644,14039457000.000002,0.011966985871071941,5.095991651542651,0.7279489904357067,0.7799524372718833,4.0,1
272,2.7798810167658194,TAP,2014,2.2360584731997832,-408.1310303030304,13468324000.0,-0.003929507025482257,11.531099315068493,-2.0727272727272728,0.7663015003572279,3.0,1
273,2.7798810167658194,TAP,2014,1.9794037940379403,43.825885183912,12748949999.999998,0.03245927248382058,10.726924694993688,0.23547610862839466,0.7711448337424682,2.0,1
274,2.7798810167658194,TAP,2014,0.4579489962018448,67.64058139534886,11052471000.0,0.018998011835970656,13.544694852941177,0.4173806609547124,0.7865339673755072,1.0,1
275,3.1,TAP,2013,0.34153005464480873,74.8838783269962,9847230000.0,0.015221845373832315,3.4895744002267977,0.4479087452471483,0.8034819247820904,4.0,1
276,3.1,TAP,2013,2.0279146141215105,81.81,9964458000.0,0.014691337177043882,8.507904713114753,0.4835796387520526,0.9024919788676332,3.0,1
277,3.1,TAP,2013,2.145913329676357,32.655535201149426,9091301000.0,0.034867555889535974,7.717573005093378,0.21048850574712644,1.018523389066316,2.0,1
278,3.1,TAP,2013,0.27572922399559713,262.9035674157303,9359367000.0,0.004581076038141318,11.296761617380808,1.6348314606741574,1.0515371054290898,1.0,1
279,2.450221238938053,TAP,2012,0.3584070796460177,136.02186666666665,8161312000.0,0.007531160175224994,2.9909158207204896,0.97,1.0349445832130442,4.0,1
280,2.450221238938053,TAP,2012,2.1062534587714445,39.58277217741935,7853222000.0,0.02412099401838253,6.568985361773317,0.2928427419354839,1.0019573992121773,3.0,1
281,2.450221238938053,TAP,2012,1.6578073089700998,73.18509990485252,7691754000.000002,0.013455727966405491,7.696371823093856,0.5528068506184586,1.0787499359860706,2.0,1
282,2.450221238938053,TAP,2012,0.0920687742651137,94.30030188679243,7496874000.0,0.010182777656808372,10.843034422910037,0.7270440251572327,0.5928938301333367,1.0,1
283,3.6576527852893457,TAP,2011,0.8415359653866955,45.41366050808314,7865646000.0,0.0226467396278717,8.391812653366049,0.3348729792147806,0.624472077302266,4.0,1
284,3.6576527852893457,TAP,2011,1.4911433172302735,39.44954407294832,7787339999.999998,0.02499683424085096,8.159409052808046,0.2938196555217832,0.5740027858680512,3.0,1
285,3.6576527852893457,TAP,2011,1.0085561497326203,38.600224416517065,8600130000.0,0.027358235713057788,9.211793059125963,0.26929982046678635,0.6090891230138265,2.0,1
286,3.6576527852893457,TAP,2011,0.057249866238630286,108.19458383594693,8969331000.0,0.010350338352435888,12.991499130938585,0.6284680337756333,0.6067745399155992,1.0,1
287,3.8068854222700375,TAP,2010,-0.4109736417428725,82.06350637522769,9010573000.0,0.014079089090629328,10.789813196024427,0.4772313296903461,0.6281479201928502,4.0,1
288,3.8068854222700375,TAP,2010,1.637049003769521,35.174959000390466,9008307000.0,0.033672999802774314,10.295208,0.1995314330339711,0.5960423377818684,3.0,1
289,3.8068854222700375,TAP,2010,1.5150862068965518,36.36883642495784,8626688000.0,0.032466021543641616,9.766430431337028,0.2230185497470489,0.6571631924008705,2.0,1
290,3.8068854222700375,TAP,2010,0.33962264150943394,78.04832695984703,8163855000.0,0.014626506697989206,12.35076399394856,0.4273422562141491,0.6752663814078362,1.0,1
291,3.9293478260869565,TAP,2009,0.8586956521739131,35.314798206278034,7875199999.999998,0.031501624523237744,9.592204628501824,-0.5605381165919282,0.6961435230964825,4.0,1
292,3.9293478260869565,TAP,2009,1.7065217391304348,39.33389830508475,9282800000.0,0.03362781419207751,10.869789227166278,0.1864406779661017,0.6350812197207182,3.0,1
293,3.9293478260869565,TAP,2009,1.891304347826087,43.50425531914893,8178800000.000002,0.0281437125748503,10.249122807017544,0.2393617021276596,0.6513473053892216,2.0,1
294,3.9293478260869565,TAP,2009,0.02185792349726776,87.76776315789472,6670350000.000001,0.012518530719815516,11.932647584973168,0.4736842105263158,0.6297150387086147,1.0,1
295,2.131868131868132,TAP,2008,0.08791208791208792,78.1661855670103,7582119999.999998,0.016220735785953178,10.259972936400539,-1.0515463917525774,0.7401337792642141,4.0,1
296,2.131868131868132,TAP,2008,1.2912087912087913,40.86057803468209,7068880000.000002,0.02423308586636784,7.675222584147668,0.2138728323699422,0.7243311388149599,3.0,1
297,2.131868131868132,TAP,2008,1.580110497237569,123.9738271604938,10041880000.0,0.011325503355704696,5.712104664391354,0.4567901234567901,0.8348713646532439,2.0,1
298,2.131868131868132,TAP,2008,-0.6961325966850829,264.60243243243247,9790290000.0,0.005243021113787729,7.219977876106196,0.7567567567567568,0.8068584384299278,1.0,1
299,2.88000000185361,TAP,2007,1.6649181815732632,21.4533178874269,7777256800.549998,0.05070641681228513,1.7262906022373334,-0.23696899481407924,0.8753786161646495,4.0,1
300,2.88000000185361,TAP,2007,1.5627445297782931,-201.93497047185383,10155511600.0,-0.007257776699579767,6.805407060781857,-0.5721103179495337,0.8898702992254437,3.0,1
301,2.88000000185361,TAP,2007,2.5080219368464083,21.17459908197856,3916517370.0,0.028548853927811587,20.27844157256248,0.15513913593529516,1.0078063549804717,3.0,1
302,2.88000000185361,TAP,2007,-1.9605659070522647,942.6614635806673,4154309070.0,0.0007442619883262161,3.381305449812837,6.453142727479012,0.9574529385597964,2.0,1
303,4.193987198401543,TAP,2006,1.7018226595262709,35.058740919120986,3479474860.0,0.017060499649669027,2.2722507558986216,-0.8313601418682679,0.98657792302895,4.0,1
304,4.193987198401543,TAP,2006,7.9916446533927585,11.23302898572869,2940627260.0,0.044583679979290664,0.6816956831672151,-0.10485743972129696,0.9991009486958308,3.0,1
305,1.6994823873153406,TAP,2005,-2.627016611463043,18.60566501659948,2510722860.0,0.025342943108525768,0.4559225924684388,0.2038771638605644,1.2002020013457992,4.0,1
306,1.6994823873153406,TAP,2005,-0.4765949355053402,64.60372625827051,1962596600.0,0.005938242976740986,4.830555172685386,0.9095098587840283,1.3070569486082688,2.0,1
307,1.6994823873153406,TAP,2005,-1.5101892054638228,-47.186160448482504,2440940080.0,-0.010050366460491357,2.2938040210685573,-0.5276048714479026,1.2821881782977365,1.0,1
308,5.294437417583897,TAP,2004,-8.189698323420973,8.715665328390036,1361134170.0,0.0975357957888189,0.35228546803926264,0.049253702672071,0.04249715519814935,4.0,1
309,5.294437417583897,TAP,2004,4.030409041980624,30.99033156662147,1257122800.0,0.02681664330856493,2.843583787048368,0.18895599654874887,1.9381091837004525,3.0,1
310,5.294437417583897,TAP,2004,3.26353606027987,19.00139294005595,1276817600.0,0.047141391904387084,5.62021630139579,0.11336984344306207,2.1585195599313605,2.0,1
311,5.294437417583897,TAP,2004,0.9076478289330132,252.330132231405,1221277840.0,0.003556169476456909,1.3224291210391648,1.56198347107438,2.2797992674584777,1.0,1
312,4.806456051516319,TAP,2003,5.564973306180859,28.290081206175,1020734420.0,0.028469057327896383,0.9979102175052208,0.20678473434771766,0.0332142947317923,4.0,1
313,4.806456051516319,TAP,2003,4.966662078458362,16.315145373445333,1002206750.0,0.05346874896636486,0.9556439539859868,0.12141043172494627,2.731892888416149,3.0,1
314,4.806456051516319,TAP,2003,1.040951853901494,1181.0516129032258,951927600.0,0.0008068601128803305,1.149475270515528,9.24317617866005,3.0983448355947436,1.0,1
315,4.472966242390703,TAP,2002,1.808052019922524,9.685798981170784,1114196200.0,0.11716034306631047,0.4015520822971942,0.06475476815550185,3.3768463850421298,4.0,1
316,-0.6918138041733547,MO,2019,1.325307651150348,-49.45534729878721,89712000000.0,-0.2915461266473803,14.934576327617778,-0.8660418963616318,6.9188363870138225,4.0,0
317,-0.6918138041733547,MO,2019,1.4970603955104222,-33.048101460415076,85991160000.0,-0.2467520151730678,12.542467911318553,-0.57532667179093,4.01782835467046,3.0,0
318,-0.6918138041733547,MO,2019,0.03311965811965812,45.486973947895784,90792000000.0,0.13799778761061948,13.716875660975976,0.751002004008016,2.9754563053097347,2.0,0
319,-0.6918138041733547,MO,2019,1.2011739594450372,90.90573214285715,101814420000.0,0.0795511044818524,18.090692963752662,1.3410714285714285,3.2071880105121098,1.0,0
320,3.6899841017488075,MO,2018,0.9109697933227344,72.15888000000001,90198600000.0,0.08453371204436329,14.752796859666338,1.2048,2.7626293365794283,4.0,1
321,3.6899841017488075,MO,2018,1.4045478582760444,64.10713844570252,124560170000.00003,0.1254033819543049,18.21854175808103,0.6814204837879567,1.8367755260100684,3.0,1
322,3.6899841017488075,MO,2018,0.529287598944591,59.0419776119403,110762750000.0,0.11876424411243353,17.56744647105472,0.7078891257995735,1.7334135224107368,2.0,1
323,3.6899841017488075,MO,2018,1.4612954186413902,56.25812565997889,106552890000.0,0.1230349486813044,17.44480844793713,0.6636747624076029,1.8516954657658828,1.0,1
324,5.321186881832379,MO,2017,0.3690786048932848,27.0085018123238,134124219999.99997,0.3229498601807895,21.983973119160794,0.2543294401933145,1.8095207127528128,4.0,1
325,5.321186881832379,MO,2017,1.1193565127140632,66.14381028938907,123424350000.0,0.15337826730231793,18.34215336602764,0.6296891747052519,2.6297879335854017,3.0,1
326,5.321186881832379,MO,2017,-0.4009311950336265,65.0553142282554,129395020000.0,0.16017071992269286,19.419933963680023,0.5942684766214178,2.521178933805766,2.0,1
327,5.321186881832379,MO,2017,1.3574007220216606,99.3443397573162,139181420000.0,0.11427406199021208,22.880391254315306,0.8472519628836546,2.7663132137030995,1.0,1
328,7.294569672131147,MO,2016,0.11782786885245902,13.543947061113277,139177600000.0,0.8046985121378231,22.261292386436338,0.11590112884390813,2.5968676585747845,4.0,1
329,7.294569672131147,MO,2016,1.2236438075742069,117.7763220494053,128729519999.99997,0.3712635869565217,18.64294279507603,1.011893870082342,10.186820652173912,3.0,1
330,7.294569672131147,MO,2016,-0.8603580562659846,80.06866303690259,132353500000.0,0.5264331210191083,20.296503603741762,0.6696914700544465,8.975796178343947,2.0,1
331,7.294569672131147,MO,2016,1.3614519427402862,100.78944946589978,122660760000.0,0.44335154826958106,20.22102868447082,0.9104354971240756,11.409107468123862,1.0,1
332,2.6726160122386537,MO,2015,0.8429372768995409,96.1000080192462,119836710000.0,0.4329861111111111,18.967507122507122,0.888532477947073,10.296875,4.0,1
333,2.6726160122386537,MO,2015,1.4169215086646278,77.64537958115184,118642140000.0,0.5292691375129892,17.710425436632335,0.6681937172774869,10.083824038794596,3.0,1
334,2.6726160122386537,MO,2015,-0.6629327902240326,73.51436464088398,106448800000.0,0.5210507376754228,16.096900045365192,0.7071823204419889,10.467794170564954,2.0,1
335,2.6726160122386537,MO,2015,1.2461851475076298,96.6584479371316,98398300000.0,0.4018949861823925,16.953532046864233,1.0078585461689586,12.506514015001974,1.0,1
336,2.56319514661274,MO,2014,0.7866531850353893,84.97718446601942,105031800000.0,0.4100862641008626,16.78360498561841,0.8317152103559871,10.43828798938288,4.0,1
337,2.56319514661274,MO,2014,1.13326602725896,67.35683607730851,94097500000.0,0.3253376804843968,14.496610691727009,0.6814602720114531,6.937121564974383,3.0,1
338,2.56319514661274,MO,2014,-0.7054967221381745,64.61248811410461,81540960000.0,0.2871444823663254,13.034040920716109,0.7567353407290016,6.5726962457337885,2.0,1
339,2.56319514661274,MO,2014,1.056394763343404,67.79443404255318,79658460000.0,0.28554070473876064,14.438727569331157,0.8144680851063829,7.604131227217497,1.0,1
340,2.2686343171585794,MO,2013,0.6793396698349174,144.80461065573772,70664650000.0,0.1184753580966254,11.622475328947367,1.9672131147540983,7.462976450594804,4.0,1
341,2.2686343171585794,MO,2013,1.1779110444777612,53.12110315186247,74157060000.0,0.3506656618939965,11.316505417366093,0.6325214899713467,8.03039437327305,3.0,1
342,2.2686343171585794,MO,2013,-0.6235646530204693,56.261200631911535,71226680000.0,0.3551192145862553,11.296856463124506,0.6974723538704581,8.660589060308556,2.0,1
343,2.2686343171585794,MO,2013,0.8876684972541188,52.80110469314079,73129530000.0,0.3880638834407397,13.22893089725036,0.6397111913357401,9.088540207340992,1.0,1
344,2.0652173913043477,MO,2012,0.857707509881423,61.83934723481415,68208800000.000015,0.34816919191919193,10.927395065684076,0.8087035358114234,10.151830808080806,4.0,1
345,2.0652173913043477,MO,2012,1.0685404339250493,98.03543378995434,64409280000.0,0.16994309363683394,10.318692726690164,1.269406392694064,8.063114330056907,3.0,1
346,2.0652173913043477,MO,2012,-0.958128078817734,50.728956461644785,73404800000.0,0.3386379592791949,11.31567750886388,0.5777470628887353,7.084952024338873,2.0,1
347,2.0652173913043477,MO,2012,0.8952802359882006,67.33313463514902,65515140000.0,0.2629019184004323,11.601760226669027,0.8612538540596094,9.21750878141043,1.0,1
348,1.6424418604651163,MO,2011,0.4937015503875969,70.09205741626796,58596960000.0,0.22717391304347825,9.560606950562898,1.0083732057416268,9.044021739130434,4.0,1
349,1.6424418604651163,MO,2011,0.9898599710284888,48.65878942881501,57076760000.0,0.2654446707399864,9.344590700720364,0.6734867860187553,7.418420457116995,3.0,1
